status,visibility,sku,store_view_code,attribute_set_code,product_type,product_websites,url_key,name,description,short_description,product_online,price,special_price,special_price_from_date,special_price_to_date,qty,is_in_stock,tax_class_id,categories,configurable_variation_labels,additional_attributes,configurable_variations
1,"Catalog, Search",A011458,,Default,configurable,base,CINTURA-FIBBIA-RULLO-GRIGIO-A011458,CINTURA FIBBIA RULLO GRIGIO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=CP 10071CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1150,sys_barcode=2100039319017|2100039319048|2100039319031|2100039319024|2100039319055","sku=A011458-I,sys_size=I|sku=A011458-IV,sys_size=IV|sku=A011458-III,sys_size=III|sku=A011458-II,sys_size=II|sku=A011458-V,sys_size=V"
1,Not Visible Individually,A011679-III,,Default,simple,base,CINTURA-EFFETTO-USED-NERO-A011679-III,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199-III,sys_barcode=2100039540039",
1,Not Visible Individually,A011679-I,,Default,simple,base,CINTURA-EFFETTO-USED-NERO-A011679-I,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199-I,sys_barcode=2100039540015",
1,Not Visible Individually,A011679-V,,Default,simple,base,CINTURA-EFFETTO-USED-NERO-A011679-V,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199-V,sys_barcode=2100039540053",
1,Not Visible Individually,A011679-IV,,Default,simple,base,CINTURA-EFFETTO-USED-NERO-A011679-IV,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199-IV,sys_barcode=2100039540046",
1,Not Visible Individually,A011679-II,,Default,simple,base,CINTURA-EFFETTO-USED-NERO-A011679-II,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199-II,sys_barcode=2100039540022",
1,"Catalog, Search",A011679,,Default,configurable,base,CINTURA-EFFETTO-USED-NERO-A011679,CINTURA EFFETTO USED NERO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10063CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1199,sys_barcode=2100039540039|2100039540015|2100039540053|2100039540046|2100039540022|","sku=A011679-III,sys_size=III|sku=A011679-I,sys_size=I|sku=A011679-V,sys_size=V|sku=A011679-IV,sys_size=IV|sku=A011679-II,sys_size=II"
1,Not Visible Individually,A011429-PZ,,Default,simple,base,MINI-TRACOLLA-IN-SAFFIANO-NERO-A011429-PZ,MINI TRACOLLA IN SAFFIANO NERO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=EJ 10080BS 322,sys_size=PZ,composizione=95% PVC 5% ZINCO,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=EJ 10080BS 322-C1199-PZ,sys_barcode=2100039290019",
1,"Catalog, Search",A011429,,Default,configurable,base,MINI-TRACOLLA-IN-SAFFIANO-NERO-A011429,MINI TRACOLLA IN SAFFIANO NERO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=EJ 10080BS 322,sys_size=PZ,composizione=95% PVC 5% ZINCO,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=EJ 10080BS 322-C1199,sys_barcode=2100039290019","sku=A011429-PZ,sys_size=PZ"
1,Not Visible Individually,A011450-II,,Default,simple,base,CINTURA-FUSTO-STAMPATO-MORO-A011450-II,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=II,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590-II,sys_barcode=2100039311028",
1,Not Visible Individually,A011450-IV,,Default,simple,base,CINTURA-FUSTO-STAMPATO-MORO-A011450-IV,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=IV,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590-IV,sys_barcode=2100039311042",
1,Not Visible Individually,A011450-I,,Default,simple,base,CINTURA-FUSTO-STAMPATO-MORO-A011450-I,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590-I,sys_barcode=2100039311011",
1,Not Visible Individually,A011450-III,,Default,simple,base,CINTURA-FUSTO-STAMPATO-MORO-A011450-III,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590-III,sys_barcode=2100039311035",
1,Not Visible Individually,A011450-V,,Default,simple,base,CINTURA-FUSTO-STAMPATO-MORO-A011450-V,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590-V,sys_barcode=2100039311059",
1,"Catalog, Search",A011450,,Default,configurable,base,CINTURA-FUSTO-STAMPATO-MORO-A011450,CINTURA FUSTO STAMPATO MORO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10065CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10065CI 322-C1590,sys_barcode=2100039311028|2100039311042|2100039311011|2100039311035|2100039311059","sku=A011450-II,sys_size=II|sku=A011450-IV,sys_size=IV|sku=A011450-I,sys_size=I|sku=A011450-III,sys_size=III|sku=A011450-V,sys_size=V"
1,Not Visible Individually,A011427-PZ,,Default,simple,base,MINI-TRACOLLA-IN-TESSUTO-TECNICO-VERDE-MILITARE-A011427-PZ,MINI TRACOLLA IN TESSUTO TECNICO VERDE MILITARE,,,1,12.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1370,sys_color_description=VERDE MILITARE,sys_color_hex=797d66,sys_modello=EJ 10078BS 322,sys_size=PZ,composizione=95% POLIESTERE 5% ZINCO,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=EJ 10078BS 322-C1370-PZ,sys_barcode=2100039288016",
1,"Catalog, Search",A011427,,Default,configurable,base,MINI-TRACOLLA-IN-TESSUTO-TECNICO-VERDE-MILITARE-A011427,MINI TRACOLLA IN TESSUTO TECNICO VERDE MILITARE,,,1,12.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1370,sys_color_description=VERDE MILITARE,sys_color_hex=797d66,sys_modello=EJ 10078BS 322,sys_size=PZ,composizione=95% POLIESTERE 5% ZINCO,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=EJ 10078BS 322-C1370,sys_barcode=2100039288016","sku=A011427-PZ,sys_size=PZ"
1,Not Visible Individually,A009603-PZ,,Default,simple,base,SCIARPA-LEGGERA-60-X-180-STAMPA-PATCHWORK-BLEU-A009603-PZ,SCIARPA LEGGERA 60 X 180 STAMPA PATCHWORK BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12029SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12029SI 321-C1299-PZ,sys_barcode=2100037464016",
1,"Catalog, Search",A009603,,Default,configurable,base,SCIARPA-LEGGERA-60-X-180-STAMPA-PATCHWORK-BLEU-A009603,SCIARPA LEGGERA 60 X 180 STAMPA PATCHWORK BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12029SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12029SI 321-C1299,sys_barcode=2100037464016","sku=A009603-PZ,sys_size=PZ"
1,Not Visible Individually,A011379-PZ,,Default,simple,base,ZAINO-TASCA-FRONTALE-VERDE-MILITARE-A011379-PZ,ZAINO TASCA FRONTALE VERDE MILITARE,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1370,sys_color_description=VERDE MILITARE,sys_color_hex=797d66,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1370-PZ,sys_barcode=2100039240014",
1,"Catalog, Search",A011379,,Default,configurable,base,ZAINO-TASCA-FRONTALE-VERDE-MILITARE-A011379,ZAINO TASCA FRONTALE VERDE MILITARE,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1370,sys_color_description=VERDE MILITARE,sys_color_hex=797d66,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1370,sys_barcode=2100039240014","sku=A011379-PZ,sys_size=PZ"
1,Not Visible Individually,A011380-PZ,,Default,simple,base,ZAINO-TASCA-FRONTALE-G.CHIARO-A011380-PZ,ZAINO TASCA FRONTALE G.CHIARO,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C2101,sys_color_description=G.CHIARO,sys_color_hex=dbdbdb,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C2101-PZ,sys_barcode=2100039241011",
1,"Catalog, Search",A011380,,Default,configurable,base,ZAINO-TASCA-FRONTALE-G.CHIARO-A011380,ZAINO TASCA FRONTALE G.CHIARO,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C2101,sys_color_description=G.CHIARO,sys_color_hex=dbdbdb,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C2101,sys_barcode=2100039241011","sku=A011380-PZ,sys_size=PZ"
1,Not Visible Individually,A011381-PZ,,Default,simple,base,ZAINO-TASCA-FRONTALE-OCRA-A011381-PZ,ZAINO TASCA FRONTALE OCRA,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1515,sys_color_description=OCRA,sys_color_hex=be9106,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1515-PZ,sys_barcode=2100039242018",
1,"Catalog, Search",A011381,,Default,configurable,base,ZAINO-TASCA-FRONTALE-OCRA-A011381,ZAINO TASCA FRONTALE OCRA,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1515,sys_color_description=OCRA,sys_color_hex=be9106,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1515,sys_barcode=2100039242018","sku=A011381-PZ,sys_size=PZ"
1,Not Visible Individually,A009602-PZ,,Default,simple,base,SCIARPA-LEGGERA-60-X-180-STAMPA-PATCHWORK-BLEU-A009602-PZ,SCIARPA LEGGERA 60 X 180 STAMPA PATCHWORK BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12027SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12027SI 321-C1299-PZ,sys_barcode=2100037463019",
1,"Catalog, Search",A009602,,Default,configurable,base,SCIARPA-LEGGERA-60-X-180-STAMPA-PATCHWORK-BLEU-A009602,SCIARPA LEGGERA 60 X 180 STAMPA PATCHWORK BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12027SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12027SI 321-C1299,sys_barcode=2100037463019","sku=A009602-PZ,sys_size=PZ"
1,Not Visible Individually,A009589-PZ,,Default,simple,base,SCIARPA-PIED-DE-POULE-GEOMETRICO-LANA-VISCOSA-32-X-190-CM-OCRA-A009589-PZ,SCIARPA PIED DE POULE GEOMETRICO LANA VISCOSA 32 X 190 CM OCRA,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1515,sys_color_description=OCRA,sys_color_hex=be9106,sys_modello=IO 12022SI 321,sys_size=PZ,composizione=53% VISCOSA 35% LANA 9% NYLON 2% POLIESTERE 1% ACRILICO,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IO 12022SI 321-C1515-PZ,sys_barcode=2100037450019",
1,"Catalog, Search",A009589,,Default,configurable,base,SCIARPA-PIED-DE-POULE-GEOMETRICO-LANA-VISCOSA-32-X-190-CM-OCRA-A009589,SCIARPA PIED DE POULE GEOMETRICO LANA VISCOSA 32 X 190 CM OCRA,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1515,sys_color_description=OCRA,sys_color_hex=be9106,sys_modello=IO 12022SI 321,sys_size=PZ,composizione=53% VISCOSA 35% LANA 9% NYLON 2% POLIESTERE 1% ACRILICO,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IO 12022SI 321-C1515,sys_barcode=2100037450019","sku=A009589-PZ,sys_size=PZ"
1,Not Visible Individually,A011374-PZ,,Default,simple,base,MARSUPIO-DOPPIA-TASCA-NERO-A011374-PZ,MARSUPIO DOPPIA TASCA NERO,,,1,12.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=LX 10076BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10076BS 322-C1199-PZ,sys_barcode=2100039235010",
1,"Catalog, Search",A011374,,Default,configurable,base,MARSUPIO-DOPPIA-TASCA-NERO-A011374,MARSUPIO DOPPIA TASCA NERO,,,1,12.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=LX 10076BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10076BS 322-C1199,sys_barcode=2100039235010","sku=A011374-PZ,sys_size=PZ"
1,Not Visible Individually,A009608-II,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608-II,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150-II,sys_barcode=2100037469028",
1,Not Visible Individually,A009608-V,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608-V,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150-V,sys_barcode=2100037469059",
1,Not Visible Individually,A009608-III,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608-III,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150-III,sys_barcode=2100037469035",
1,Not Visible Individually,A009608-IV,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608-IV,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150-IV,sys_barcode=2100037469042",
1,Not Visible Individually,A009608-I,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608-I,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150-I,sys_barcode=2100037469011",
1,"Catalog, Search",A009608,,Default,configurable,base,CINTURA-CUOIO-VOLLONATO-EFFETTO-USED-FIBBIA-SILVER-AMERICA-GRIGIO-A009608,CINTURA CUOIO VOLLONATO EFFETTO USED FIBBIA SILVER AMERICA GRIGIO,,,1,20.000000,10.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1150,sys_color_description=GRIGIO,sys_color_hex=9c9e9f,sys_modello=IR 10035CI 321,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10035CI 321-C1150,sys_barcode=2100037469028|2100037469059|2100037469035|2100037469042|2100037469011","sku=A009608-II,sys_size=II|sku=A009608-V,sys_size=V|sku=A009608-III,sys_size=III|sku=A009608-IV,sys_size=IV|sku=A009608-I,sys_size=I"
1,Not Visible Individually,A011455-V,,Default,simple,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455-V,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199-V,sys_barcode=2100039316054",
1,Not Visible Individually,A011455-I,,Default,simple,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455-I,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199-I,sys_barcode=2100039316016",
1,Not Visible Individually,A011455-IV,,Default,simple,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455-IV,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=IV,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199-IV,sys_barcode=2100039316047",
1,Not Visible Individually,A011455-II,,Default,simple,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455-II,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=II,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199-II,sys_barcode=2100039316023",
1,Not Visible Individually,A011455-III,,Default,simple,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455-III,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199-III,sys_barcode=2100039316030",
1,"Catalog, Search",A011455,,Default,configurable,base,CINTURA-CLASSICA-IN-ECOPELLE-NERO-A011455,CINTURA CLASSICA IN ECOPELLE NERO,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=CP 10069CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10069CI 322-C1199,sys_barcode=2100039316054|2100039316016|2100039316047|2100039316023|2100039316030","sku=A011455-V,sys_size=V|sku=A011455-I,sys_size=I|sku=A011455-IV,sys_size=IV|sku=A011455-II,sys_size=II|sku=A011455-III,sys_size=III"
1,Not Visible Individually,A009609-I,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609-I,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199-I,sys_barcode=2100037470017",
